% Title: Andy vs Luke
%
@RELATION text

@ATTRIBUTE avgLettersPerWord		NUMERIC
@ATTRIBUTE avgConsonantsPerWord		NUMERIC
@ATTRIBUTE avgVowelsPerWord		NUMERIC
@ATTRIBUTE avgWordsPerSentence		NUMERIC
@ATTRIBUTE avgConsonantsPerSentence	NUMERIC
@ATTRIBUTE avgVowelsPerSentence		NUMERIC
@ATTRIBUTE mostCommonWord		string
@ATTRIBUTE totalWordCount		NUMERIC
@ATTRIBUTE numberDifferentWords		NUMERIC
@ATTRIBUTE source			{abraham, arthur_doyle, charles_darwin, charles_dickens, frank_baum, grimm, herman_melville, jane_austen, laura_hope, lewis_carroll, mark_twain, oscar_wilde, walt_whitman}

@DATA
4.368421,2.1447368,2.0482457,29.25,53.0,41.25,water,228,121,lewis_carroll
3.7072368,1.6940789,1.6348684,9.823529,13.264706,10.382353,yards,304,163,lewis_carroll
4.1632123,2.03886,1.9585493,16.36,27.48,21.64,lost,386,210,lewis_carroll
4.0770926,1.845815,1.7444934,20.565218,30.782608,25.26087,then,454,218,lewis_carroll
4.7198277,2.3922415,2.336207,39.333332,81.0,62.833332,Balbus,232,133,lewis_carroll
4.6127167,2.248555,2.2890174,20.0,37.88889,30.0,would,173,126,lewis_carroll
4.6555557,2.3222222,2.1777778,20.777779,39.555557,30.11111,Hurriedly,180,116,lewis_carroll
4.322581,2.1505377,2.1612904,27.285715,47.857143,39.857143,Bellman,186,122,lewis_carroll
3.6557376,1.2868853,1.3934426,5.185185,5.0740743,5.3703704,nice,122,32,lewis_carroll
4.080645,2.0537634,1.9569893,16.333334,26.75,21.333334,Thing,186,119,lewis_carroll
4.1420765,1.989071,2.0163934,26.857143,42.142857,37.142857,Cakes,183,89,lewis_carroll
3.8265684,1.8782288,1.8450185,15.157895,23.894737,17.947369,they,271,154,lewis_carroll
4.1764708,2.0966387,2.0798318,27.222221,48.0,37.555557,your,238,132,mark_twain
3.6439395,1.8484849,1.8434343,25.6875,40.5625,29.625,here,396,193,mark_twain
4.7456446,2.327526,2.271777,22.923077,44.692307,36.0,with,287,185,mark_twain
4.436548,2.1675127,2.2385788,20.6,37.8,30.9,they,197,126,mark_twain
4.311828,2.2419355,2.032258,24.125,43.875,34.0,which,186,116,mark_twain
4.4021163,2.153439,2.1164021,32.166668,59.5,46.333332,they,189,121,mark_twain
4.142857,2.0674603,2.0714285,21.833334,38.666668,29.416666,house,252,146,mark_twain
4.0422764,2.0439024,2.0260162,35.055557,60.61111,47.444443,have,615,298,mark_twain
4.2619047,2.2108843,2.0442176,21.857143,39.142857,31.071428,they,294,168,mark_twain
4.385768,2.17603,2.1161048,45.166668,85.0,64.166664,hundred,267,162,mark_twain
4.287037,2.1620371,2.1435184,18.833334,34.333332,26.916666,will,216,130,mark_twain
4.5738635,2.2045455,2.25,18.4,34.8,27.0,Jimmy,176,115,mark_twain
4.060606,2.104895,2.0839162,29.466667,51.533333,40.4,rest,429,173,mark_twain
4.3781514,2.1232493,2.1008403,30.583334,56.5,42.333332,said,357,203,mark_twain
4.4409723,2.1145833,2.1493056,48.666668,91.0,67.666664,with,288,171,mark_twain
3.9612403,2.135659,1.992248,19.285715,33.07143,26.785715,Ruskin,258,146,mark_twain
4.0034485,2.1413794,1.9655173,29.8,51.5,40.8,chamois,290,156,mark_twain
4.273927,2.1089108,2.0660067,34.444443,61.11111,48.666668,with,303,183,mark_twain
4.083123,2.025189,2.1360202,25.6875,45.375,35.4375,could,397,188,mark_twain
4.238318,2.1635513,2.1028037,31.285715,57.42857,44.42857,them,214,141,mark_twain
4.4298244,2.1359649,2.1491227,33.42857,63.42857,47.57143,with,228,158,mark_twain
3.6581197,1.9230769,1.7307693,15.5625,24.0625,17.5625,gehabt,234,143,mark_twain
4.094225,2.0091186,2.0820668,28.25,48.833332,38.333332,were,329,190,mark_twain
4.1504855,2.1116505,2.121359,21.4,38.3,30.0,said,206,132,mark_twain
4.6185565,2.2216494,2.2525773,39.4,76.4,60.2,them,194,127,mark_twain
4.7118645,2.2610168,2.277966,42.857143,85.71429,65.85714,were,295,188,mark_twain
4.1666665,1.984375,1.9322916,32.666668,56.166668,41.666668,went,192,121,mark_twain
4.629032,2.2150538,2.2419355,37.8,71.2,57.4,from,186,124,mark_twain
4.3960114,2.102564,2.1509972,39.77778,70.22222,56.444443,which,351,215,mark_twain
4.4289775,2.1647727,2.1051137,51.0,92.0,73.71429,which,352,206,mark_twain
4.549107,2.205357,2.1875,45.4,84.4,67.8,which,224,143,mark_twain
4.4337897,2.1872146,2.1643836,32.0,57.857143,47.714287,glacier,219,143,mark_twain
4.375,2.1586537,2.1538463,42.2,78.4,60.2,with,208,133,mark_twain
4.7309237,2.2208836,2.2088354,36.285713,69.14286,54.0,upon,249,162,mark_twain
4.3487806,2.1731708,2.1487806,32.46154,59.76923,46.76923,they,410,217,mark_twain
4.8235292,2.3764706,2.2882352,22.0,44.75,34.25,they,170,120,mark_twain
4.415385,2.2102563,2.1179488,49.25,92.25,70.25,upon,195,118,mark_twain
3.964467,2.0913706,2.0456853,25.375,45.125,34.5,been,197,119,mark_twain
3.9511278,2.0112782,1.9248121,45.0,75.5,57.5,thing,266,129,mark_twain
4.4633026,2.1972477,2.142202,22.6,42.1,32.2,could,218,148,mark_twain
4.3641305,2.1630435,2.1467392,46.5,87.25,67.25,another,184,113,mark_twain
4.603239,2.2550607,2.2064776,50.0,98.4,74.0,they,247,157,mark_twain
4.0871797,2.1128206,2.0153847,39.6,71.6,52.6,down,195,114,mark_twain
4.4292684,2.2097561,2.2,26.375,50.0,40.375,were,205,131,mark_twain
4.114428,2.1442785,2.0547264,29.428572,52.57143,41.285713,would,201,126,mark_twain
4.376623,2.2467532,2.199134,26.444445,49.555557,40.0,procession,231,148,mark_twain
4.652406,2.3101604,2.1764705,27.428572,52.857143,42.0,about,187,135,mark_twain
4.204878,2.0731707,2.0585365,34.833332,62.0,48.0,where,205,136,mark_twain
4.0508904,2.038168,2.0279899,49.875,86.0,68.75,side,393,208,mark_twain
4.380228,2.136882,2.1673005,24.727272,45.272728,36.727272,mule,263,167,mark_twain
4.318182,2.1558442,2.2012987,39.25,74.125,58.0,there,308,174,mark_twain
4.064677,2.074627,2.0597014,17.583334,31.0,23.5,they,201,131,mark_twain
4.547325,2.271605,2.2427983,19.538462,37.53846,30.23077,never,243,170,mark_twain
4.2284646,2.022472,2.0262172,25.09091,44.18182,32.81818,down,267,165,mark_twain
4.026549,2.0353982,2.039823,23.4,41.6,30.9,they,226,137,mark_twain
4.196262,2.172897,2.0607476,24.555555,44.333332,34.0,church,214,125,mark_twain
4.2369146,2.1322315,2.0578513,26.785715,47.92857,37.5,would,363,199,mark_twain
3.8608057,1.948718,1.985348,21.846153,36.076923,28.153847,canton,273,129,mark_twain
4.2113094,2.1160715,2.0863094,20.647058,37.47059,28.294117,have,336,193,mark_twain
4.4057508,2.166134,2.1821086,24.923077,45.923077,36.76923,were,313,199,mark_twain
4.13783,2.0791788,2.096774,23.6,41.733334,33.0,Girdlestone,341,189,mark_twain
4.1656804,2.0621302,2.121302,31.545454,56.545456,43.545456,must,338,184,mark_twain
4.004367,1.9825327,1.9388646,29.5,50.0,37.125,feet,229,125,mark_twain
4.558011,2.2928176,2.2320442,17.272728,33.545456,26.454546,were,181,120,mark_twain
4.240196,2.1176472,2.1715686,19.363636,34.909092,28.545454,rope,204,128,mark_twain
4.1516395,1.9836066,1.9918033,31.25,54.25,41.25,from,244,149,mark_twain
3.9295154,2.030837,2.0969162,33.142857,59.285713,45.142857,same,227,122,mark_twain
4.5463414,2.2292683,2.1658537,26.375,49.875,39.25,Matterhorn,205,137,mark_twain
4.133333,2.0095239,2.0619047,15.785714,27.0,21.785715,said,210,139,mark_twain
4.322581,2.1474655,2.1612904,24.88889,46.0,35.333332,deeper,217,127,mark_twain
4.6137567,2.2433863,2.2857144,15.384615,29.538462,23.23077,snow,189,134,mark_twain
4.4460964,2.2565055,2.1226766,18.8,35.066666,27.0,from,269,163,mark_twain
4.2539062,2.1367188,2.109375,26.4,48.8,36.7,been,256,153,mark_twain
4.5425534,2.212766,2.1914895,32.0,60.0,49.0,pinnacle,188,131,mark_twain
4.040293,2.0512822,2.1062272,21.846153,37.53846,30.692308,some,273,152,mark_twain
4.232727,2.0981817,2.0327272,19.2,34.466667,25.8,theory,275,178,mark_twain
4.3293653,2.1587303,2.1031747,32.25,59.375,46.125,cannot,252,139,mark_twain
3.9174602,1.9650793,1.9523809,15.227273,24.954546,18.863636,said,315,166,mark_twain
4.120301,2.018797,2.075188,27.4,47.9,37.2,house,266,145,mark_twain
4.1469536,2.046595,2.1182795,19.466667,34.533333,27.133333,said,279,153,mark_twain
4.8971963,2.2897196,2.32243,54.0,105.75,84.5,beyond,214,130,mark_twain
4.6666665,2.3107345,2.3050847,22.875,45.625,35.5,they,177,121,mark_twain
4.121951,2.097561,2.0585365,21.3,37.2,29.7,would,205,134,mark_twain
4.510309,2.2319589,2.1082475,28.428572,53.857143,40.714287,water,194,118,mark_twain
4.0561223,2.0408163,2.0306122,18.636364,32.18182,25.0,done,196,129,mark_twain
4.073684,1.9789474,2.0473685,12.058824,19.764706,16.058823,street,190,110,mark_twain
4.142857,2.0552995,2.046083,20.545454,36.909092,28.0,exactly,217,142,mark_twain
4.529412,2.3079584,2.2249136,29.7,57.5,45.6,have,289,171,mark_twain
4.4974875,2.2110553,2.1407034,25.625,47.375,38.125,they,199,134,mark_twain
4.07173,2.0337553,1.9620253,20.583334,35.166668,27.083334,with,237,146,mark_twain
4.1655173,2.0931034,2.0827587,33.0,58.555557,47.333332,blanket,290,166,mark_twain
4.3714285,2.1591837,2.1591837,19.692308,35.846153,28.461538,picture,245,139,mark_twain
4.730337,2.3258426,2.224719,15.666667,29.75,23.916666,with,178,111,mark_twain
4.265625,2.140625,2.1191406,64.75,116.25,93.625,feet,512,254,mark_twain
4.3516483,2.1978023,2.1391943,23.583334,41.916668,34.583332,Trunk,273,155,mark_twain
4.2972975,2.2007723,2.057915,20.76923,37.23077,29.923077,ugly,259,162,mark_twain
4.6335077,2.314136,2.2251308,24.625,47.125,39.0,Cathedral,191,125,mark_twain
4.3762712,2.2271187,2.1898305,25.416666,48.583332,37.416668,could,295,190,mark_twain
4.358852,2.167464,2.2392344,24.0,44.666668,36.22222,Crioni,209,131,mark_twain
4.133663,2.1188118,2.0693069,41.0,73.0,58.0,there,202,119,mark_twain
5.5,2.5419848,2.5038168,4.3333335,7.923077,6.3076925,style,262,159,mark_twain
4.53211,2.3027523,2.1972477,20.636364,39.909092,30.454546,with,218,147,mark_twain
4.2392025,2.1162791,2.0398672,34.22222,61.444443,47.555557,world,301,177,mark_twain
4.160796,2.062787,2.1271057,33.55,58.85,47.0,what,653,294,mark_twain
4.0833335,2.0595238,2.079365,23.727272,42.090908,32.363636,your,252,142,mark_twain
4.422222,2.2,2.191111,23.3,43.1,34.7,will,225,147,mark_twain
4.3852816,2.2164502,2.1818182,20.083334,37.416668,29.833334,done,231,149,mark_twain
4.3565216,2.2086957,2.247826,26.333334,49.11111,39.88889,have,230,129,mark_twain
4.526144,2.232026,2.1601307,22.714285,42.714287,33.214287,umbrellas,306,189,mark_twain
4.966981,2.2924528,2.3349056,36.0,73.166664,56.5,Castle,212,156,mark_twain
4.57947,2.2384107,2.1721854,28.272728,53.81818,41.81818,with,302,189,mark_twain
4.1585364,2.097561,2.117886,23.181818,41.545456,31.636364,time,246,149,mark_twain
4.765363,2.3407822,2.2569833,23.25,45.875,36.375,University,179,111,mark_twain
4.1267605,2.0610328,2.0422535,18.5,31.5,25.666666,Professor,213,130,mark_twain
4.120603,2.1256282,2.080402,29.142857,53.42857,39.857143,superior,199,114,mark_twain
4.387755,2.1496599,2.197279,30.2,57.1,43.4,course,294,153,mark_twain
4.3961906,2.2380953,2.1390476,28.526316,51.68421,41.94737,Regen,525,258,mark_twain
4.3884892,2.2194245,2.1330936,56.2,105.6,84.4,words,278,161,mark_twain
4.337963,2.1666667,2.0787036,27.75,50.25,40.375,clearness,216,138,mark_twain
3.9457014,2.0588236,1.9909502,26.882353,42.64706,34.705883,Fishwife,442,223,mark_twain
4.3691278,2.124161,2.1510067,27.90909,49.909092,40.636364,words,298,165,mark_twain
4.6074767,2.2616823,2.2211838,23.785715,45.142857,36.785713,words,321,184,mark_twain
4.660079,2.1976285,2.2332015,20.307692,37.692307,30.461538,German,253,164,mark_twain
4.7928996,2.254438,2.1834319,34.4,64.6,52.2,which,169,95,mark_twain
4.3934426,2.0491803,2.1311476,26.857143,46.57143,37.714287,language,183,128,mark_twain
4.9727626,2.3385215,2.3307393,19.214285,37.357143,30.428572,kindred,257,183,mark_twain
4.1764708,2.1312218,2.1312218,17.846153,32.307693,24.384615,lived,221,130,mark_twain
4.9693875,2.4642856,2.3367348,49.5,103.25,83.25,them,196,129,mark_twain
4.5068965,2.2275863,2.1724138,27.181818,50.545456,40.81818,German,290,169,mark_twain
4.5760236,2.2923977,2.25731,31.90909,59.81818,49.909092,lines,342,187,mark_twain
4.551282,2.2179487,2.2660255,21.733334,40.933334,32.933334,they,312,190,mark_twain
4.521073,2.1800766,2.1685824,24.545454,45.545456,35.454544,servants,261,152,mark_twain
4.0913706,2.0406091,2.0406091,33.5,58.0,45.5,there,197,129,mark_twain
4.3081083,2.0270271,2.0324323,37.6,66.8,51.0,were,185,123,mark_twain
4.1904764,2.0769231,2.0366302,23.583334,42.416668,31.833334,raven,273,165,mark_twain
4.176744,2.1209302,2.0372093,15.2,26.533333,20.8,they,215,137,mark_twain
4.439394,2.1565657,2.2424242,22.88889,42.333332,34.666668,they,198,128,mark_twain
3.9433963,2.0,1.985849,18.583334,31.583334,24.166666,grammar,212,129,mark_twain
3.562712,1.8338983,1.8372881,19.375,30.4375,23.0625,will,295,152,mark_twain
3.8866396,1.9595141,2.020243,31.75,53.875,41.75,hole,247,147,mark_twain
3.78327,1.946768,1.8973384,27.2,44.6,33.8,hole,263,130,mark_twain
3.5588236,1.8319328,1.9033613,27.333334,42.555557,33.88889,hole,238,123,mark_twain
4.080952,2.0714285,2.1047618,17.076923,29.846153,23.384615,more,210,132,mark_twain
4.0673075,2.0817308,2.1394231,18.166666,32.083332,25.583334,have,208,125,mark_twain
4.4555554,2.1944444,2.2,36.6,70.8,53.8,began,180,112,mark_twain
4.252427,2.1100323,2.1521037,28.90909,52.0,41.454544,gymnasium,309,171,mark_twain
4.752252,2.3288288,2.2792792,21.0,42.18182,32.0,with,222,143,mark_twain
4.8079095,2.338983,2.2881355,26.0,53.285713,40.285713,were,177,129,mark_twain
4.365854,2.1609757,2.1609757,21.3,40.7,29.5,were,205,135,mark_twain
4.3628693,2.1687763,2.1603374,22.363636,41.545456,31.90909,which,237,147,mark_twain
4.155251,2.0958905,2.0365298,32.0,57.142857,44.857143,would,219,133,mark_twain
4.3626375,2.1648352,2.2014651,19.066668,35.666668,27.666666,were,273,164,mark_twain
4.2484665,2.202454,2.095092,25.923077,47.153847,37.384617,swords,326,177,mark_twain
4.375,2.125,2.2098215,25.666666,48.555557,36.666668,these,224,143,mark_twain
4.4008265,2.2024794,2.1528926,22.818182,42.18182,33.727272,hundred,242,129,mark_twain
4.591241,2.2737226,2.229927,28.2,54.0,43.6,trick,274,174,mark_twain
4.15444,2.0463321,2.1196911,29.555555,52.444443,40.88889,caps,259,150,mark_twain
4.4834123,2.2322276,2.1374407,27.125,51.0,40.625,narrative,211,134,mark_twain
4.2062936,2.034965,2.0174825,24.666666,43.25,32.083332,young,286,173,mark_twain
3.9685314,2.0769231,2.034965,22.846153,39.692307,30.615385,would,286,145,mark_twain
4.3238096,2.1047618,2.1619048,27.125,49.75,38.0,said,210,122,mark_twain
4.2332015,2.1976285,2.166008,23.90909,42.81818,36.090908,King,253,145,mark_twain
4.4363146,2.1544716,2.094851,21.38889,38.27778,30.5,were,369,208,mark_twain
4.173789,2.1054132,2.122507,30.083334,53.416668,42.083332,which,351,196,mark_twain
4.1557093,2.0865052,2.096886,24.916666,44.583332,34.416668,able,289,173,mark_twain
4.326633,2.115578,2.1105528,29.142857,54.285713,40.857143,them,199,130,mark_twain
3.8637993,1.9390681,1.8602151,20.785715,34.214287,25.5,could,279,146,mark_twain
3.909465,1.9094651,1.9135803,21.083334,34.5,26.666666,then,243,135,mark_twain
4.030303,2.0454545,2.0252526,25.5,45.0,33.125,they,198,123,mark_twain
4.3800907,2.1131222,2.1221719,25.333334,46.0,35.555557,with,221,135,mark_twain
4.0347004,2.0820189,2.0283911,18.5,32.166668,24.88889,herself,317,180,mark_twain
4.361502,2.1784039,2.2535212,31.142857,60.0,45.42857,would,213,132,mark_twain
4.632653,2.2938776,2.2938776,28.0,55.88889,43.444443,with,245,168,mark_twain
4.1934156,2.0987654,2.0452676,25.1,44.6,35.0,myself,243,149,mark_twain
4.060606,2.0050504,2.0252526,40.2,70.6,53.8,along,198,126,mark_twain
4.511312,2.235294,2.162896,28.375,52.75,42.25,children,221,138,mark_twain
4.320197,2.1280787,2.0640395,34.5,62.333332,47.833332,went,203,127,mark_twain
4.3860464,2.1581395,2.2186046,18.75,35.166668,26.833334,about,215,133,mark_twain
4.2597404,2.1774893,2.1645021,39.166668,75.666664,55.666668,tramp,231,129,mark_twain
3.8443396,1.9339622,1.985849,27.25,45.5,35.875,were,212,131,mark_twain
4.2183404,2.0349345,2.1266375,23.8,42.0,31.9,shalt,229,130,mark_twain
4.0385966,2.0245614,2.0,15.15,25.6,19.9,have,285,154,mark_twain
4.4438777,2.1683674,2.1938775,18.636364,35.0,26.90909,place,196,123,mark_twain
4.449495,2.1767676,2.161616,25.5,45.75,37.25,King,198,120,mark_twain
4.580952,2.2428572,2.204762,42.6,81.2,64.4,Hugo,210,143,mark_twain
4.1771655,2.074803,2.1338582,15.823529,28.235294,21.294117,will,254,156,mark_twain
4.238938,2.1238937,2.097345,33.0,59.857143,45.0,death,226,131,mark_twain
4.220588,2.0514705,2.0698528,34.75,61.875,46.125,with,272,170,mark_twain
4.247619,2.1333334,2.2142856,35.666668,67.666664,51.833332,from,210,126,mark_twain
4.2524753,2.1089108,2.1039605,29.714285,53.857143,40.142857,King,202,130,mark_twain
4.3655915,2.1935484,2.1747313,18.666666,34.52381,26.619047,would,372,212,mark_twain
4.400749,2.1835206,2.1198502,27.5,50.4,39.3,head,267,174,mark_twain
4.4572864,2.2512562,2.2512562,40.4,79.8,61.6,upon,199,139,mark_twain
4.768254,2.304762,2.2285714,35.77778,69.22222,54.333332,with,315,191,mark_twain
4.2216983,2.1367924,2.1273584,31.0,57.0,43.285713,with,212,134,mark_twain
4.4945054,2.1923077,2.1923077,21.0,38.88889,31.11111,white,182,108,mark_twain
4.2883897,2.1573033,2.153558,23.083334,43.666668,32.416668,with,267,168,mark_twain
4.5675673,2.2378378,2.1891892,19.3,35.9,28.9,throne,185,128,mark_twain
4.5774646,2.2488263,2.2159624,27.375,52.0,42.0,time,213,133,mark_twain
4.2578945,2.131579,2.163158,19.8,35.9,27.6,would,190,111,mark_twain
4.0469484,2.0187793,2.0234742,27.5,48.5,34.75,shall,213,124,mark_twain
4.628821,2.305677,2.2183406,17.071428,32.142857,24.785715,time,229,145,mark_twain
4.4862385,2.1880734,2.0917432,25.0,45.22222,35.11111,from,218,137,mark_twain
4.119691,2.1544402,2.0270271,24.363636,43.909092,31.727272,England,259,150,mark_twain
4.2622952,2.125683,2.0983605,19.1,34.1,26.9,began,183,116,mark_twain
4.341014,2.2073734,2.142857,36.833332,69.5,52.5,they,217,146,mark_twain
4.3076925,2.157509,2.128205,23.583334,43.416668,33.083332,were,273,165,mark_twain
4.071111,2.0044444,1.9822222,29.0,50.0,37.0,they,225,144,mark_twain
4.3641305,2.1847825,2.1847825,31.333334,58.833332,45.333332,would,184,125,mark_twain
4.2557254,2.09542,2.1374047,66.25,119.75,92.5,shall,262,151,mark_twain
4.4504504,2.2462463,2.2252252,24.642857,46.857143,36.214287,there,333,200,mark_twain
4.292929,2.2121212,2.161616,22.88889,42.666668,33.0,with,198,127,mark_twain
4.394619,2.1973095,2.2421525,25.555555,48.555557,37.77778,with,223,144,mark_twain
4.713881,2.3399434,2.249292,30.25,60.75,46.166668,with,353,190,mark_twain
4.2235293,2.1694117,2.1058824,23.263159,43.210526,31.789474,could,425,233,mark_twain
4.511013,2.2731278,2.154185,29.25,56.0,42.25,with,227,120,mark_twain
4.29798,2.0858586,2.0454545,20.6,35.8,27.1,with,198,136,mark_twain
4.6163683,2.2813299,2.1483376,36.363636,69.818184,54.272728,Bridge,391,222,mark_twain
4.0328765,2.049315,2.0575342,27.0,47.785713,35.642857,loved,365,202,mark_twain
4.242268,2.0824742,2.1005154,39.7,70.3,53.5,King,388,219,mark_twain
4.220513,2.1435897,2.1384616,49.25,82.25,68.75,passed,195,89,mark_twain
4.4394903,2.1433122,2.2038217,27.0,47.416668,38.166668,hose,314,172,mark_twain
4.207317,2.113821,2.105691,17.0,30.466667,23.466667,then,246,156,mark_twain
4.2865853,1.7560976,1.804878,3.3142858,3.642857,3.2428572,Prince,164,106,mark_twain
4.2482014,2.1043165,2.176259,22.23077,39.76923,30.692308,would,278,168,mark_twain
4.584615,2.1538463,2.1897435,22.444445,41.88889,32.666668,himself,195,131,mark_twain
4.629091,2.2363636,2.2581818,40.0,79.71429,61.0,were,275,179,mark_twain
3.8782609,1.9536232,1.9101449,16.681818,27.227272,20.136364,begged,345,184,mark_twain
4.4375,2.1730769,2.1730769,35.333332,66.333336,52.166668,were,208,133,mark_twain
4.2894735,2.0526316,2.1535087,21.545454,38.545456,30.0,barn,228,139,mark_twain
4.292096,2.0824742,2.1237113,16.210526,28.947369,21.789474,touch,291,169,mark_twain
4.1764708,2.0294118,2.0833333,21.2,37.8,28.0,rope,204,117,mark_twain
4.4719625,2.1939251,2.1285048,39.81818,73.818184,58.18182,were,428,241,mark_twain
4.286842,2.118421,2.1157894,19.9,35.1,27.8,pounds,380,221,mark_twain
4.1262136,2.0873787,2.1019418,18.0,31.666666,25.0,would,206,135,mark_twain
4.4183674,2.1887755,2.1122448,22.555555,41.22222,32.77778,were,196,130,mark_twain
4.5405407,2.2918918,2.1837838,21.333334,40.444443,32.22222,made,185,125,mark_twain
4.5382586,2.2902374,2.2110817,30.0,58.76923,45.23077,Scotty,379,220,mark_twain
4.213675,2.094017,2.1068375,24.2,43.3,33.2,mail,234,136,mark_twain
3.5107691,1.8184615,1.8615384,13.96,21.36,16.12,going,325,180,mark_twain
3.8996415,1.9605734,1.9928316,15.631579,25.894737,19.473684,could,279,159,mark_twain
4.522613,2.2864323,2.236181,33.833332,66.666664,51.333332,could,199,122,mark_twain
4.3211007,2.1238532,2.1009173,22.6,40.5,33.0,jury,218,142,mark_twain
4.752809,2.2977529,2.3426967,30.333334,61.833332,48.333332,when,178,120,mark_twain
4.590909,2.3011363,2.3011363,22.75,42.875,34.875,their,176,119,mark_twain
3.7682405,1.9699571,2.0,18.76923,31.153847,24.384615,table,233,130,mark_twain
3.8411553,1.9494585,1.9169675,56.0,93.6,67.6,Brown,277,131,mark_twain
4.32881,2.1524007,2.1356993,25.512821,46.076923,35.564102,Reeder,958,407,mark_twain
4.2941175,2.096886,2.1418686,24.916666,44.666668,35.0,McGee,289,154,mark_twain
4.4155407,2.1351352,2.1148648,19.375,35.0625,27.625,with,296,192,mark_twain
4.438406,2.1449275,2.155797,16.222221,28.555555,23.833334,with,276,158,mark_twain
4.516917,2.2011278,2.2706766,34.1875,65.875,51.5625,with,532,288,mark_twain
4.4375,2.165,2.2225,19.09091,35.545456,27.5,Duke,400,211,mark_twain
4.235023,2.1198156,2.0691245,18.916666,33.25,26.083334,other,217,131,mark_twain
4.085859,2.060606,2.0757575,29.0,51.57143,38.714287,blonde,198,109,mark_twain
4.3714285,2.052381,2.0190477,24.11111,42.444443,32.555557,freights,210,130,mark_twain
4.058036,1.8526785,1.8839285,20.391304,31.043478,25.73913,year,448,217,mark_twain
4.44,2.229091,2.1854546,23.75,44.083332,35.333332,mine,275,185,mark_twain
4.0977917,2.0189273,2.0283911,40.375,69.875,54.25,down,317,174,mark_twain
4.4554796,2.0993152,2.160959,23.307692,41.692307,33.692307,down,292,166,mark_twain
4.464286,2.1964285,2.2142856,25.666666,48.555557,38.11111,inches,224,133,mark_twain
4.5182724,2.2093024,2.1760798,25.916666,47.833332,38.75,will,301,183,mark_twain
4.2170544,2.120155,2.120155,29.555555,55.0,41.0,drunk,258,153,mark_twain
3.875,2.0301723,1.9137931,24.1,39.4,30.5,Hawkins,232,140,mark_twain
3.9246087,2.0512092,2.0099573,29.08,50.12,37.68,coffin,703,325,mark_twain
3.959707,2.025641,2.025641,16.11111,27.5,20.777779,there,273,158,mark_twain
4.3944225,2.195219,2.1832669,23.636364,43.727272,35.0,Chinaman,251,159,mark_twain
4.528,2.252,2.276,14.0,26.157894,21.157894,were,250,162,mark_twain
4.531579,2.3263159,2.2210526,19.8,38.2,30.8,California,190,131,mark_twain
4.5397263,2.30137,2.2575343,28.923077,56.384617,44.384617,China,365,207,mark_twain
4.306189,2.120521,2.0912051,34.88889,63.333332,48.555557,with,307,195,mark_twain
4.4463005,2.1360383,2.188544,33.076923,61.846153,48.46154,wanted,419,223,mark_twain
4.209974,2.1627297,2.062992,24.6875,44.3125,34.5,editor,381,208,mark_twain
3.977591,1.9859943,2.0784314,23.1875,39.9375,30.625,they,357,179,mark_twain
4.2815127,2.0756302,2.1218488,20.666666,37.416668,28.416666,with,238,153,mark_twain
4.198347,2.0578513,2.0785124,31.0,55.375,41.875,long,242,151,mark_twain
4.374083,2.1687043,2.1369193,28.133333,51.666668,40.933334,from,409,223,mark_twain
4.5945015,2.2611685,2.1993127,37.125,71.0,57.5,there,291,182,mark_twain
4.667808,2.3527398,2.2226028,25.166666,49.25,38.833332,with,292,186,mark_twain
4.252788,2.085502,2.0483272,23.25,40.25,31.583334,will,269,147,mark_twain
4.3737864,2.2281554,2.106796,21.4,39.2,30.1,flowers,206,129,mark_twain
4.3474574,2.1694915,2.118644,19.473684,34.473682,27.578947,there,354,213,mark_twain
4.76259,2.298561,2.2733812,56.2,112.2,89.0,with,278,188,mark_twain
4.7647057,2.4019608,2.245098,23.444445,48.0,36.666668,population,204,137,mark_twain
4.2210526,2.1333334,2.0526316,29.3,51.7,41.0,sage,285,161,mark_twain
4.433036,2.1339285,2.142857,23.2,42.0,34.6,with,224,140,mark_twain
4.1894736,2.0175438,1.9649123,21.214285,36.214287,28.071428,street,285,167,mark_twain
4.334601,2.1406844,2.0912547,18.4,31.333334,25.466667,mines,263,156,mark_twain
4.4820514,2.2153847,2.1384616,20.3,38.1,30.1,with,195,137,mark_twain
4.1639786,2.172043,2.0833333,34.636364,62.636364,50.18182,with,372,194,mark_twain
4.162791,2.1162791,2.0418606,24.777779,44.11111,34.444443,would,215,134,mark_twain
3.9247649,2.0438871,1.9561129,25.384615,43.307693,32.692307,bread,319,171,mark_twain
4.4666667,2.2333333,2.1794872,30.846153,58.923077,45.692307,their,390,231,mark_twain
4.25,2.1730769,2.0769231,26.8,48.8,38.2,little,260,154,mark_twain
4.1,2.016,1.976,32.0,54.25,42.25,hill,250,147,mark_twain
4.440758,2.2037914,2.1753554,20.0,37.454544,28.818182,boulder,211,134,mark_twain
4.1548386,2.1290324,2.0290322,29.0,51.727272,39.454544,them,310,176,mark_twain
3.6426427,1.921922,1.8648648,24.714285,40.214287,29.285715,down,333,172,mark_twain
4.161435,2.0941703,2.058296,25.555555,46.22222,33.88889,have,223,144,mark_twain
4.541872,2.1970444,2.1921182,19.272728,36.454544,28.454546,without,203,142,mark_twain
4.377224,2.2010677,2.128114,36.0,67.5625,52.1875,with,562,326,mark_twain
